Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
157885.0,0.483280098868548,0.795439601343825,-0.787744160317465,-0.77142686815956,1.62362135468515,-0.273073210990403,1.16077119070475,-0.331007229898111,0.118464561062453,-0.751754380624121,-1.58918979013476,-0.576608871950142,0.0711928396996683,-1.19970581592359,-0.230940190534974,0.526751513073209,-0.127094580160387,0.123352835631878,0.172251335948822,-0.0480667848623967,-0.347461892671758,-0.766125074399781,0.0415310529735597,-0.417390729964411,-0.972197386366985,0.0290584659413162,-0.0633765164996542,-0.0805398822458552,1.98,0
68258.0,-0.497934280331269,0.152922858544399,2.14066297106152,0.358016812957698,0.369915487157834,0.380933281740128,0.186796587884803,-0.100650606312893,-0.0342129288960264,0.456784790764059,1.24500934439886,-0.145142469644946,-0.853635475696277,-0.0154680612520984,1.38025727985533,-0.0457035912151756,-0.425613701226705,0.38123768647576,0.879297295875183,0.171045026648605,-0.0078559597117346,0.226918045211157,-0.0718825727340095,-0.315682480742396,-0.80342633117072,0.252258307422782,-0.319274784166692,-0.270013068040213,20.0,0
108237.0,1.96863260616456,-0.470782589246804,-1.62830958471605,-0.592379535628744,1.89946121047601,3.74310029100524,-1.17093155508834,0.926723362310711,2.4417166863299,-0.586624304350843,1.0056965761748,-1.94946212920199,1.64185538663616,1.69282387532754,0.740351936987372,0.11778280156235,-0.0150464289770947,0.156653458938853,-0.478223635031283,-0.18568950591463,-0.264293174439943,-0.512595289651882,0.394943106775904,0.583636621476981,-0.354341281536045,-0.943201448669888,0.0504376949599455,-0.0379771918371005,11.27,0
79489.0,1.27254720453474,-1.27067473675255,0.837039464523098,-1.45031968019304,-1.16593756282546,1.05051139009727,-1.54101051732059,0.409674296611559,-1.7014209299478,1.21892171486823,0.809135493446778,-0.196497286302008,0.884389505570499,-0.441030830261344,1.85906991806713,-1.53058564102563,1.67257089732285,-1.7952273022472,-2.12163718517238,-0.422354924083577,0.0907375169950106,0.828236229925591,0.154471671916967,-0.632106791800449,-0.0067443198118188,0.0028776794776381,0.124994696676395,0.0182037101467822,20.8,0
78871.0,-0.891267406023501,1.20497328361122,1.15580242729138,-0.213398328237991,0.0612385953657818,-0.66574470047847,0.596851423706631,-0.0498089185420918,0.100769364098484,0.247545153611804,-0.951209746715671,-0.661107429071934,-0.729777129110852,0.1375733062314,1.01321127796871,0.341403110735029,-0.550312434363611,-0.116230167810542,0.190839692393982,0.129777320074802,-0.275293210679874,-0.772752080360092,0.0040351636560317,-0.163239054643541,-0.113395687328336,0.0866257318932457,0.0995303126145076,0.175141946050119,0.99,0
51134.0,0.859551755355656,-0.070764141382368,0.939391256336587,2.81222268449097,-0.62781091364043,-0.0808934492719877,0.0383232213106767,0.015265488396147,-0.186744819812279,0.445716353159535,-0.913680261245229,0.071995425757672,-0.312789718485221,-0.0759292347184802,-0.509874508567016,0.411931800895204,-0.258709877727689,-0.630183677408473,-0.62369711449221,0.113751291667093,-0.275642594592122,-1.04681943422949,0.0274344343428445,0.332300825984736,0.187724294938596,-0.289128119442298,-0.0128254914971332,0.0561027468316371,151.67,0
139774.0,-3.06586674073864,-4.19178898872956,-1.72114533237103,1.30654753568694,6.94109450223159,-4.49210984216855,-1.55955426720742,-0.159202569665267,-0.332627804254899,0.301735704847494,-2.1642296680484,0.303215852386271,0.650013903434777,0.880779519258003,-1.0458129300189,-0.62914686375144,-0.866263545648447,0.0792125977476595,-0.434011772223564,1.04135557655899,0.912940592029568,1.33745250294676,0.709635526071833,-0.959985811672183,-0.602219874178374,-0.538926278356965,0.139711100976322,0.425779153707019,1.0,0
163067.0,-0.647911743560851,1.22288732045203,-0.943259918954879,-1.33048962666613,1.35541579719857,-1.27743168730001,1.8470597362532,-0.613800588520558,-0.0679826786943493,0.628177690365658,0.699615854973329,0.525365542754889,-0.0745419303952604,0.458271866380695,-0.800153551664103,-0.509156621430793,-0.916191228083283,0.114847241608448,0.231496355323391,0.203674839224832,0.158335675292425,0.988773908184911,-0.26752830657842,-0.279288766521122,-0.205525567190297,0.0601343590965902,0.328521700040955,0.17423363623084,23.0,0
47419.0,1.28801538101253,-1.36968456667945,-0.111230102382756,-1.41629309493703,0.596644883304087,4.2238381638484,-1.97143016928143,1.15108140325371,0.334252563959137,0.371195334364009,-0.735357692852603,-0.354774523350014,0.0929033088573738,-1.051827696228,-0.620648586373104,1.11347421356557,0.199635542584563,-0.812390191336451,1.18143729639719,0.265698452212285,0.14765153113749,0.439359827535791,-0.15313806005254,1.06721433386619,0.581971578607882,-0.0618366487576977,0.0707605790418983,0.029407359792276,52.52,0
125149.0,1.97859381726285,-0.68570158779009,-1.37838046236295,-0.294563190769933,-0.371085612204797,-0.7784864635694,-0.185190150172077,0.022877476451338,0.985105111665637,0.194941802311264,0.127188932804276,-0.764885462413851,-3.40785010234916,1.04772878446854,-0.385400034446947,0.217434248759958,-0.227400640961984,-0.131920550919491,0.790708148561745,-0.308379095419895,-0.281999468196058,-0.939712790128831,0.29981089201133,-0.436563616268981,-0.530100736653849,0.988892910807791,-0.157751462386614,-0.0870718674816936,45.0,0
146754.0,-0.042105664157379,0.688907471265166,-0.604427223927293,-0.115282461834683,0.739792190433246,-1.23534459013718,1.34892050034274,-0.378607242423372,-0.229301752274604,-1.04993959999599,-0.659062001797744,-0.112201262154544,0.436011523812073,-0.840503325135411,0.577259278120951,0.0206206213224465,0.344179396624337,0.766336366459375,-0.0990989442131884,0.150746290457175,0.430695848390419,1.22403328148358,0.0662752358324799,-0.167515522037339,-0.788545446741518,-0.227900674673696,0.249365735153236,0.297122515722833,96.75,0
165640.0,-0.154501801837372,1.07514177952062,-0.404491162150611,-0.832892828312602,1.55253712421342,-1.12648660720135,1.64131942733815,-0.424997159593353,-0.747729797579983,-0.737294718274411,-0.91104071464352,0.140790584499694,0.445627067098136,0.581370708133598,-0.0642247716111374,-0.603911527673647,-0.50962382754022,-0.309091080992636,-0.0422764533374455,-0.0966794813228003,0.213886968954121,0.654418586087037,-0.326447473317156,0.7087891690872,0.137739056021425,-0.272700251381226,0.119064838881263,0.170502095642439,1.0,0
98415.0,-0.164526955391432,-0.302879141258872,2.02940807380377,1.71320312040112,-2.09582793470566,2.07718210218795,0.788912032090748,-0.0771079683711843,2.10475375784964,-0.214101964087243,-1.09506324242414,-2.552065628859,2.08594764301959,-0.549983132678317,-3.40428849890756,0.87276931263032,0.324676992734222,-0.246901314634376,-1.07159085715938,-0.0731982825732618,-0.107605226678028,0.563393073466369,0.381900079382368,-0.0855343678606905,-1.34356205601109,2.13244152596282,-0.16069141477202,-0.26971675779637,365.24,0
55278.0,-0.620284714148057,0.994930760579778,1.34536732281818,-0.880966148297913,0.398863147017092,-1.18390340146106,1.28324122101169,-0.312656875794742,-0.783521203718214,-0.92194724307714,-0.334440235118154,0.526716301858968,1.06854994388933,0.0218439443266958,0.0180049154020734,0.123469653587673,-0.59947466105266,-0.59017001646411,-0.641611862959292,-0.0033931247863793,0.035504522385778,0.0644783276637851,-0.258286285262636,0.46073719554267,0.295883229090164,0.4373688250586,-0.0162344159442097,0.0807444054504441,23.0,0
119147.0,0.0869998674747966,1.39873651779024,0.304703473670417,2.6755052720241,1.43168855652469,0.185730028354555,1.16249632547542,-0.0360874070586791,-1.6476084341649,0.83162925019211,-1.62866844382765,-0.363540559910059,0.283973625960678,0.125099146530264,-1.48406723078377,0.815387987217392,-1.01035821217579,-0.579645380841446,-1.45333660290356,-0.215548954228487,-0.0879192941424477,-0.310420869855977,0.31642423148251,0.500163491338845,-1.5157373722169,-0.619991381541733,0.263405056491193,0.308823006018706,12.06,0
32855.0,-1.08024020368116,0.0026072140556418,0.886224138587625,-2.10039141020633,0.768555215999717,0.120271620721329,-0.130009660572042,-0.694520581396811,-1.59690853871814,0.238728775250965,-0.617141931162459,-0.595169177174091,-0.256730235338751,0.295204864849621,-0.185042987717176,-0.437525084169797,-0.980773261445677,1.94603435822588,-0.156114866787117,-0.681488187880993,0.179040578756438,-1.57767474064434,-0.340903207719517,-1.42030103724834,0.352889222979767,0.917265137765399,0.0562784829628387,-0.0051073691799015,26.8,0
48785.0,0.878357129603309,-0.859908640373768,0.231890260097473,0.522748076657357,-0.0809014828725376,1.79573953895122,-0.575440087210591,0.560548880429263,-1.01796214012013,0.66076114002817,1.63560921747775,1.1091874740888,-0.155984320835817,0.265259137856636,-0.0736084745508034,-2.98058605218855,1.20811677114904,-0.587028363681344,-2.06447606756394,-0.480124238806755,-0.256432493591695,-0.210649913819852,0.0114346840072109,-1.04101003986281,0.234347240278153,-0.240545397442944,0.095052623630922,0.0178578028537185,117.94,0
172496.0,-0.420239694619778,0.941443961859187,2.0862138130474,4.54871872104183,0.140916122767608,0.767393402013538,0.171437253322131,-0.0149378273794205,-1.08836108247538,1.90969979631083,-1.23925406769425,-0.866491250407229,0.118170544273593,-0.442810597457811,0.719469221324102,-0.0212473918246922,-0.0511405051272746,0.578796341452906,0.967332734840746,0.304000446818957,0.224552617735498,1.18808032286061,0.12302634042429,0.0587008529957421,-0.633093817935069,0.472125499679215,0.252211197157779,0.008360160512061,25.18,0
165516.0,2.03927182492978,0.559666175280647,-2.53842179397648,0.546283843400851,0.859157446683628,-1.2044612368747,0.29457650150962,-0.260303835107682,0.211103057981676,-1.04322185307233,1.548491014323,0.546283946754121,0.439529190961967,-2.45815882656358,0.353941782382134,1.08476891375751,1.31954310765942,1.86435154679802,-0.232587690827052,-0.0977251681161603,0.12317834433562,0.5477707534389,-0.124376769127567,-0.694462384237159,0.307047993987569,-0.092122966267589,0.0186994136708344,-0.0061706196283885,1.0,0
160916.0,-0.731681393825373,3.45208346732512,-1.82711003832907,3.63695307088404,4.15974725829005,-1.26526223908609,3.03716816851558,-1.23772701701022,-2.67499511114538,-1.32271828828605,3.27440534342742,-1.80867478360449,0.0607960311972272,-8.61634561922744,-0.463600301681456,2.77614272546321,5.06859159802943,3.5986953700244,-1.80230393535886,0.425305772263024,-0.435187332691023,-0.683376677670932,-0.947093887172742,-1.02290782543589,1.01369878018207,0.200387956202869,-0.990238683199584,-0.689110547675747,0.77,0
75883.0,-0.66131973522946,0.91797161817983,1.85537805707785,0.117308418678975,0.346057952624946,0.0123457751670917,0.613877993654191,-0.0341561794126548,-0.603466708198682,0.271593661939334,1.68954588302793,0.610473325080045,0.0129356729117862,0.169074758229952,0.828707995551474,-0.266824138111283,-0.219072538799759,-0.260054750218241,0.650480937267257,0.223744996317189,-0.181954039780993,-0.300510424027666,-0.100840091351994,0.0142554255959201,-0.345710782984747,0.163395706238046,0.0393522918350664,-0.0743666539439704,4.49,0
171243.0,-0.933901117702374,1.40177722463881,-0.61953173878139,-1.00152728757243,1.3805200360503,0.0159667095904696,0.669957108420129,0.447753311988659,-0.734470360786867,-0.99192453830141,0.14623938107381,0.758001475906014,0.916892036155037,-0.704384410430985,-0.965026429919771,0.808545608992406,-0.063862428830888,0.550409068210834,0.522050230842656,0.0362196306289947,-0.274858668305964,-0.84399701423958,-0.212101057681783,-0.365270251199991,-0.111751273020815,0.18357519698447,0.0820148208930641,0.105203845708085,3.99,0
152044.0,-0.869450592863321,-1.24310818506955,-0.0407410857099869,-3.60918231499405,1.12051454060384,1.11232516785271,-0.513155262124236,0.362772656627823,-1.91653644479592,0.844902983200325,0.350881125735989,-0.33948763107659,0.346409995590616,-0.426718344717638,-1.22476412149855,-0.652120754791713,0.218678909741808,-0.750238124529122,-1.9147020835408,-0.815243660497257,0.0003097454896675,0.610155745730709,0.247672901102792,-0.966974160009899,-0.801294886917139,-0.417713741820989,0.0592985129484803,0.20443975452033,20.0,0
60540.0,0.703377840182982,-1.43895729196699,-0.321543611686883,-0.546272035756081,-0.695997601279663,0.129188410607366,0.008036271495461,-0.0126966150144995,-1.39916740861078,0.636690616508085,1.71505878602237,0.872918962661822,0.477832068191086,0.503324835393231,0.514576287379267,-1.83000291372757,0.358089365563414,0.333247399987577,-1.20362749565085,0.0973365512327259,-0.150061189463186,-0.585468899552933,-0.171757168906423,-0.237459171849322,0.0371698831617152,1.01937620309771,-0.101719673718637,0.037352199696016,309.95,0
143778.0,-6.70888142557508,4.48170411436398,-3.95925583638049,-0.310878782962992,-2.95742134510906,-0.955270979442792,-2.84257010768335,4.36322278293873,-0.678173286739455,-1.11674555585751,-2.65158438184857,1.49457509185336,0.143294580876165,3.15525604824857,-0.159140938417077,0.633030031409992,1.64082889606847,-0.0455501797104177,0.702421933405287,-0.982041301075195,0.0670009669037207,-0.983415480085153,0.245783547630045,0.542863337052786,1.14537913469883,-0.391418040093126,-1.65728071411873,-0.428174116109303,12.86,0
74243.0,-1.72585595455631,0.538770799282665,3.70282466573878,-1.10233325345542,0.124731105019232,0.704933411704339,1.61254278671693,-1.79895605895053,2.64600582251947,2.94770435453759,1.88779885439597,-1.8922611198513,-3.4221353595861,-1.94021257796505,1.32335758448896,0.0508146480958957,-1.67728868355937,0.522977900100728,-1.15891341098314,0.258655977438273,-0.0649877184336202,1.00066244439265,-0.582189385176797,0.168696259266009,-0.36551787420478,-0.043510747848213,-3.26712617145879,-2.3877868992803,45.85,0
121878.0,-1.70550275467831,0.91303903437096,-3.27497159036669,-1.65090913037297,-0.065216933702189,0.205692185322217,-0.443356831391345,-6.92926531499598,-1.59933175448294,0.586890746093504,0.0582560324890556,1.25911723043392,0.659111765395052,1.09723535572567,-2.11826872370165,-1.34294018452417,-0.337702766727297,1.00752540449778,-1.39102523596197,-1.90044942879311,1.60767871396359,-0.0975829913297466,-4.38651611356575,-0.13679633932107,-2.3979827541153,0.506151826067957,1.15730949193945,0.177103717502695,739.47,0
90906.0,-0.406666101323485,1.14428107850769,-2.09652433560462,-2.10018688575684,3.74136812927585,2.79190157043552,1.16317291910161,0.327787714579095,1.26232329730013,1.23404737120691e-05,0.937204344471335,-2.69828684673067,1.14014773235367,2.01202319271961,-0.431422581072713,-0.889656860735909,0.126242104945606,-0.288751685746741,-0.518408469266931,0.274140132656277,-0.0216417274719666,0.592797821088455,-0.217871042554257,0.68722057246265,-0.219121201269817,0.0514714552353478,0.43668711207403,0.163002822630582,7.61,0
142143.0,2.13503714318346,-0.78121772794881,-2.23639811363546,-1.02866787626858,-0.0033193302907399,-1.25391188018667,0.166746639493701,-0.403323009685841,-1.06381625774191,1.09832006766552,0.695250228747637,-0.595008850884497,-1.02312590208775,0.777666946976567,-0.582606323864707,0.718787540299651,0.106033701633655,-1.06004101729894,0.982649621183327,0.0084195180097347,0.406245261320346,0.98240734329059,-0.152223837234495,-0.355955148861042,0.391917558684636,0.0831322826178512,-0.0975578259814729,-0.0873169572149589,70.06,0
85004.0,-0.0525584894771856,0.426758629841638,2.17960678495296,0.249715695302785,-0.61072835666732,0.536728893950637,-0.474711536196233,0.38971516945607,-0.108808051032726,-0.161789045716458,1.51299405913087,1.00919669362718,0.85536527288519,-0.216802661490473,1.1706871991103,0.399724375226432,-0.469765517572896,0.594072569401112,0.0678974990091075,0.0495215262002098,0.403310504297138,1.27382376473522,-0.0472164303500189,0.101414168095046,-0.740063192943503,0.585955494495666,0.101621608021609,0.0411116546772426,2.08,0
122450.0,2.0275025981711,-0.543734035056664,-0.792892580725875,0.101987678681208,-0.164602593998928,0.469539099782198,-0.776725844400622,0.208959550969342,1.40841636809004,0.0257946396355017,-0.630291435449111,0.354976709309265,-0.423069690388299,0.0545001568758917,-0.0506901695174215,0.700359767463802,-1.20553347416889,1.22220751968878,0.575689032924802,-0.210747535450162,0.147854866109767,0.62270622934992,-0.0540318804082148,-1.37957505276985,0.0318944367946481,-0.145527271969123,0.031618722787372,-0.061776502210132,9.99,0
29320.0,-1.05699529993632,1.11670669941606,0.526191143446247,-0.847169747099167,0.667419576902796,-0.541378625903742,0.924002501136648,0.168291932230524,-0.718219909011019,-0.248020738648474,0.417347436758905,0.365317148167942,-0.239348021688435,0.586876869951806,-0.495029805848531,0.650139885988957,-0.982900390933343,0.0091349688905806,0.152923365015003,-0.0190598875160268,-0.329850197939069,-0.998947560512822,-0.136562153849704,-0.525835246866375,-0.1684652340847,-0.0317272817722134,-0.129145569977813,-0.167440139516531,23.9,0
49973.0,1.08314285088323,-0.220125674285071,1.00555775481658,0.420042951007426,-0.770450153409889,0.138838387021234,-0.644200102498059,0.265979162260133,0.274700070462249,0.018702136078773,1.53357389733597,0.821351125733556,-0.186176761228389,0.260822301135736,0.98797662555912,0.57934921058083,-0.528616830997456,0.0892704016626613,-0.44771123194901,-0.0624180784580957,0.0881634406035113,0.195885238671927,0.0590719367250747,0.0479669680278884,0.029500998956571,0.401846023967849,-0.0008940277671807,0.016993115175014,32.77,0
150603.0,-0.48764583480003,1.24706315324928,-0.722118552037094,-0.732017787569687,1.77640486127927,-0.847855375054833,1.72435715612845,-0.79083645396111,0.161971531851998,0.944354231046859,-0.909239964554382,-0.584780874658343,-0.239686200506503,0.179095306852752,0.830870597312842,-1.22366786177838,-0.285537123258277,-0.24460268075902,1.16255792219794,0.427192491460638,0.0040966758917953,0.733227170773831,-0.499902234088723,0.336709801171813,0.0841425170879027,0.295596846483372,0.168064352787185,-0.12115645984739,2.31,0
63811.0,1.05121515256961,0.263001713870769,0.524554781298131,1.28763215123781,-0.227524638708433,-0.579099275917454,0.279714708201224,-0.168886444898961,-0.297966231778212,-0.062501884834981,0.392160059246399,1.11558789566395,1.25922960290649,0.176283276544312,1.03888835341233,-0.242016077633329,-0.144806648808688,-1.03747188352296,-0.85384889397479,0.0182904605506298,-0.0800015025316489,-0.270559063463281,0.0579410119270532,0.398508525628499,0.356714926922077,-0.548038161591103,0.0317472791431496,0.039672736757589,63.5,0
84899.0,1.2081197016444,0.316442283546878,0.28032217340912,0.643227632008544,-0.164116482022475,-0.59575022643971,0.0303556082639479,-0.0808298209926216,-0.0112799739208358,-0.335759069841676,0.199814298738238,0.459830946179551,0.469098279322337,-0.310804093346048,1.31742507761176,0.174154236463936,0.258134989232103,-0.7797269856548,-0.559374109724271,-0.0901841487047623,-0.255331589284659,-0.695478137711537,0.15332287292954,0.0412465146250139,0.151172487195629,0.122951497689819,-0.0053846833262872,0.0284448873025037,4.49,0
73260.0,1.12426353633767,0.173280937271435,1.08501033791659,1.05567479437007,-0.719828148847204,-0.404514981809721,-0.315841195519622,0.0438010792674037,-0.0373840206775297,0.0997698134615678,1.62521408213792,1.38623828775007,0.731936055525491,0.177197188873139,0.499164093811538,0.594852420459886,-0.831746930125731,0.388040027255213,-0.290139358539941,-0.0570919124552902,0.0205573055397374,0.0553268839059368,0.0543260506311732,0.523417284223029,0.283856973932356,-0.545048995311525,0.0487518325763006,0.0321383896740631,13.99,0
83847.0,-4.17130611721278,-4.48326344358454,1.12405567162851,-0.692220225899455,-0.428204879075666,-0.313818898949489,-0.774812997982817,1.02095949666148,-0.802434484672461,-0.45713456530704,0.358505906245233,-0.882040098965182,-1.57534477981874,0.23975299961129,-0.297694083200061,1.6485751632682,0.302409230749262,-0.227409024995885,-0.1687391265522,1.98437772505746,0.959646481365662,0.658845675747446,0.805142401194194,-0.342681895538115,0.602576982320706,-0.119978378929222,0.0657941046113617,-0.404531249907205,510.0,0
151944.0,1.97933660746415,0.0645210047526814,-1.15054428259705,1.17632461581612,0.0608500989485577,-0.815770188281614,0.116725621072993,-0.135087071994554,0.133827421862688,0.528709023682247,0.836736097483929,0.349391951053442,-1.12673997074745,0.918991685452513,-0.0193973116384436,0.124724698222311,-0.724189047191495,0.501748817116389,-0.421084111845207,-0.341512854288052,0.306465048478512,0.948484414651764,0.0129445150767609,-0.0029479937560625,0.228648998429088,-0.442275490100938,-0.0041492628638984,-0.0642316090345107,1.0,0
64948.0,1.30801203121379,0.322083094926588,-0.045808908537725,0.501397395049207,0.0304898977120546,-0.599270422408817,0.0764320659228337,-0.154207839648143,0.0862223561000739,-0.28371452747797,-0.81169932472923,-0.0283900316286414,0.39640031491113,-0.341338805460936,1.15234051956702,0.721944322992872,-0.310867211575533,-0.0284049428664099,0.11605743541498,-0.0451147461195039,-0.340114154075663,-0.983320373337937,0.021490050461457,-0.507579763821395,0.327080052111678,0.146573229866157,-0.0246265602166563,0.0228838210834265,5.49,0
